Unnamed: 0	Cluster
AGER	15
DNAH9	4
DNASE1	1
DNASE1L1	15
DNASE1L2	19
DNASE1L3	0
DNASE2	15
DYNC1H1	10
AGL	12
DYNC1I1	12
DYNC1I2	13
DYNC1LI2	18
DNM2	16
DNMT1	17
TRDMT1	12
DNMT3A	4
DNMT3B	10
DNTT	0
DOCK1	12
DOCK2	12
DOCK3	1
DOK1	0
DXO	13
DPAGT1	13
ABAT	19
DPEP1	5
DPH2	7
DPP4	5
DPP6	19
DPT	0
DPYD	13
DPYS	1
DPYSL2	3
DPYSL3	1
AGRP	4
DR1	2
SLC26A3	19
DRD1	4
DRD2	4
DRD3	1
DRD4	1
DRD5	4
DRG2	12
JAG1	18
ARID3A	19
DRP2	4
ATN1	5
DSC1	0
DSC2	0
DSC3	16
DSCAM	12
RCAN1	6
DSG1	0
DSG2	13
AGT	6
DSG3	7
TSC22D3	5
DSP	18
EPYC	1
DSPP	12
SLC26A2	16
DTNA	0
DTNB	15
HBEGF	18
DTYMK	17
ECM2	1
DUSP1	5
DUSP2	18
DUSP3	7
DUSP4	11
DUSP5	2
DUSP6	2
DUSP7	2
AGTR1	13
DUSP8	19
DUSP9	15
DUT	8
DVL1	13
DVL2	2
DVL3	16
DYRK1A	9
AGTR2	1
TOR1A	19
E2F1	12
APLNR	12
E2F2	1
E2F3	2
E2F4	4
E2F5	6
E2F6	2
E4F1	1
GPR183	0
ECE1	16
AGXT	1
TYMP	12
ECH1	15
ECHS1	3
ECM1	19
ECT2	17
EDA	15
ABCA1	19
NR0B1	18
S1PR1	1
LPAR1	6
EDN1	5
EDN2	4
EDN3	19
EDNRA	19
AHCY	13
EDNRB	6
PHC1	15
PHC2	2
EEF1A1	3
EEF1A2	16
HIGD2A	3
KRT24	19
AGO3	18
AGO4	19
SCAMP5	4
EEF1B2	3
EEF1D	10
EEF2	6
EIF2D	13
EFNA1	18
EFNA2	4
EFNA3	5
EFNA4	18
EFNA5	5
EFNB1	19
EFNB2	7
EFNB3	4
EGF	4
CELSR3	15
CELSR2	19
MEGF6	15
MEGF8	15
MEGF9	0
EGFR	3
EGR1	11
EGR2	18
AHR	18
EGR3	2
EGR4	19
EHHADH	0
EIF1AX	6
DTX3	4
ZFC3H1	2
EEF2KMT	0
EIF2S1	2
EIF2B1	3
VSTM4	0
PAOX	15
EIF2S3	13
EPHA2	11
CT62	1
AHSG	12
EIF4A1	3
ZNF778	1
EIF4A2	7
EIF4B	10
EIF4E	10
EIF4EBP1	8
EIF4EBP2	0
EIF4G1	13
EIF4G2	3
EIF5	9
EIF5A	12
AIF1	15
ELANE	0
SERPINB1	6
ELAVL2	12
ELAVL1	3
ELAVL3	15
ELAVL4	1
ELF1	9
CADM4	15
ELF2	6
FAM76A	4
ELF3	18
A2M	12
ABCA2	19
ELF4	18
TXLNA	9
ELF5	18
ELK1	3
IBA57	15
APOBEC3A	0
APOBEC3F	19
ELK3	7
TET3	1
ELK4	19
PIKFYVE	7
ELN	0
SPRED2	19
EML1	4
EMD	13
MARK2	18
CEP112	15
FLCN	5
SAMD14	15
EMP1	5
LYRM9	19
CENPX	13
EMP2	5
EMP3	7
ADGRE1	16
ZBTB7C	1
HACD2	13
EMX1	4
PDE12	4
CTTN	16
EMX2	19
SMIM14	1
EN1	18
CRYBG1	18
EN2	0
TAPT1	4
ENDOG	3
LOC202181	1
ENG	6
ENO1	8
KHDRBS2	4
ENO2	16
ENO3	16
ENPEP	1
ENSA	13
AK1	3
SLC29A1	12
TUBB	8
R3HCC1	3
TMEM268	0
EP300	18
EPAS1	15
EPB41	4
EPB41L1	5
EPB41L2	13
EPB42	12
DMTN	12
AK2	3
STOM	3
EPHA1	5
EPHA3	12
EPHA4	19
EPHA5	1
EPHA7	4
EPHB1	4
EPHB2	12
HIPK1	18
EPHB3	18
AK4	13
EPHB4	5
EPHB6	5
EPHX1	5
EPHX2	12
STX2	0
CLN8	1
SENP5	6
EPO	4
EPOR	15
EPRS	8
EPS8	7
EPS15	6
NR2F6	6
SLC36A1	19
ERBB2	10
ERBB3	13
ERBB4	1
ERCC1	16
ERCC2	12
EREG	0
AKT1	3
EYA4	16
ERCC3	7
ERCC4	1
ERCC5	7
ERF	18
ERG	6
ERH	10
AKT2	4
ERN1	4
FBL	10
ESD	8
ESR1	0
ABCA3	13
ALAD	16
ESR2	15
ESRRA	7
ESRRB	4
ESRRG	12
ETF1	10
ETFA	16
ETFB	3
ALAS1	18
ETFDH	5
ETS1	12
ETS2	2
ETV1	0
ETV2	4
ETV3	4
ETV4	16
ETV5	11
ALAS2	12
ETV6	0
EVC	13
MECOM	12
EVI2A	1
EVPL	5
EVX1	15
ALB	1
EWSR1	3
EXT1	5
EXT2	15
EXTL1	1
EXTL2	13
EXTL3	15
EYA1	12
EYA2	5
ALCAM	13
EYA3	1
EZH1	12
EZH2	2
F2	15
F2R	16
ABCD1	15
F2RL1	7
F2RL2	1
F3	13
F5	7
F7	12
F8	16
F9	0
F10	19
ALDH1A1	6
F11	4
F12	13
F13A1	0
F13B	1
FAAH	15
FABP4	16
FABP1	0
FABP2	15
ALDH2	12
FABP3	19
FABP5	10
FABP6	1
FABP7	6
FANCA	12
FANCC	12
FANCE	5
ALDH3A1	7
ACSL1	7
ACSL3	7
ACSL4	0
FAH	15
PTK2B	4
BPTF	6
FANCG	5
ALDH1B1	12
FAP	5
FBLN1	5
FARSA	6
USP12	10
FASN	13
FAT1	11
FOLH1B	1
FAT2	19
ZCCHC24	7
UNC5B	15
FAU	3
FBLN2	5
ABCB7	13
ALDH1A3	16
FBN1	12
FBN2	16
SKA1	17
EFEMP1	13
FBP1	19
FCAR	12
FCER1A	5
USP32P2	7
MS4A2	1
FCER1G	12
FCER2	7
FCGR1A	1
FAM13C	1
MARCH8	16
HNRNPA3	6
ALDH3B1	16
JMJD1C	2
FAM171A1	13
NSUN6	19
HNRNPUL2	13
MICU2	3
FCGR2A	5
FCGR2B	1
ADGRF5	15
OARD1	13
FGD2	1
FCGR3B	0
PHACTR1	12
FCGRT	19
PXDC1	18
FKTN	13
PRPS1L1	4
TWISTNB	0
FCN1	5
CCZ1B	4
THSD7A	0
ALDH3B2	0
FCN2	1
DKFZP586I1420	18
FDFT1	8
ATXN7L1	12
FDPS	8
ADGRG3	4
TSPO2	4
KCTD20	12
SCUBE3	1
ALDH9A1	3
FDX1	19
SEMA3D	4
FDXR	11
FECH	12
FEN1	17
GPC4	12
ALDH3A2	5
FER	13
FES	12
FGA	12
FGB	13
FGD1	19
FGF1	0
FGF2	18
FGF3	4
FGF4	19
ABCD2	1
FGF5	4
FGF6	4
FGF7	1
FGF8	1
FGF9	5
FGF12	1
FGF13	6
FGF14	4
ALDOA	3
FGFR1	0
FGFR3	15
GPC5	12
FGFR2	4
FGFR4	15
FGG	13
FGL1	13
FGR	19
FH	3
FHIT	0
FHL1	1
FHL2	2
FHL3	16
VEGFD	12
CASC3	10
NID2	19
COG2	10
TFEC	19
LAMB4	4
FKBP1A	16
RRAS2	18
CLCA4	19
IKZF3	1
IKZF2	1
MRAS	4
ATF5	7
FKBP1B	12
COPZ1	8
COPG1	13
RASA3	1
PHLDA1	2
MTF2	9
HSPA4L	7
DNAJC8	3
PUF60	14
SCAF8	9
NLGN4Y	0
CEP162	15
ZNF652	6
ZFP30	0
RHOBTB3	0
COBLL1	13
RNF44	19
DLGAP4	18
RAB11FIP2	19
PPM1E	1
FRMPD1	1
DOLK	2
VASH1	15
ZNF507	4
AAK1	1
CPEB3	18
ADNP2	10
ANKRD26	12
LMTK2	4
NTNG1	4
CHSY1	2
ICK	0
ADGRL1	15
FKBP2	16
NLRP1	16
FNDC3A	0
ATG14	2
R3HDM2	7
SLITRK3	1
CNKSR2	1
FASTKD2	10
ZNF510	0
FKBP3	8
PPP6R1	16
NLGN1	0
SEC31A	3
DZIP1	16
PLEKHA6	5
ENPP4	5
INPP5F	16
MLXIP	7
TRAPPC8	10
MON1B	18
FKBP4	5
MORC2	7
ANKRD6	1
ZHX2	6
CLSTN1	16
WDR37	2
ABLIM3	5
FOXJ3	9
UBOX5	0
KHDC4	2
FKBP5	13
ZBTB1	9
ZNF365	0
BAHD1	0
DIS3	15
RPH3A	0
CEP164	19
DENND3	18
ARHGEF15	1
ALDOB	15
FOXG1	0
CARD8	19
RUFY3	6
BTBD3	7
SBNO2	18
EPN2	5
TRAK1	7
DHX30	2
SACM1L	14
FAN1	12
WDR47	18
RALY	6
KLRK1	0
MMRN1	0
NCBP2	13
CD93	12
MAPRE1	7
KIFAP3	16
MSRB2	3
MAPRE3	4
PLA2R1	1
ATF6	8
HABP4	19
SEPHS2	2
SEPHS1	10
RAB3GAP1	19
POMZP3	7
SIRT2	19
RPIA	13
ELL2	7
SCAP	16
SNW1	9
FOXF1	12
SHANK2	12
DKK1	10
KIN	9
CCT5	8
FOXF2	5
SLC4A1AP	7
P2RX2	4
TRIM32	9
SCMH1	13
FOXC1	6
FOXD1	6
TPX2	14
PAXIP1	10
AKR7A3	5
NT5C2	7
EFR3B	4
TCF25	16
NINL	19
DIP2C	5
MAST1	1
PDCD11	13
ACIN1	7
SORCS3	4
SV2C	0
MYH15	4
FOXI1	1
PCNX1	0
KDM2A	10
HMGXB3	19
CEP131	12
CEP152	0
TTC39A	19
IGSF9B	4
LIMCH1	16
RIMS1	1
ABCF1	18
ALDOC	12
FOXL1	4
WDFY3	6
DAAM1	6
MAPKBP1	11
PLCH1	18
KLHDC10	6
FOXE3	4
RAB21	15
STK38L	12
SPEN	10
FBXO21	6
GOLGA8A	7
EXOSC7	3
FAIM2	7
CNOT1	10
FOXJ1	12
SNRNP200	3
PALLD	16
TMCC1	18
PDZRN3	18
UNC13A	15
MYO16	4
KDM1A	3
RBM34	2
FOXC2	1
KDM4B	15
MAST3	19
USP33	3
DOP1A	18
SAMD4A	18
PHLPP2	18
ZNF292	2
PDZD2	19
WDTC1	3
XPO7	8
FOXE1	19
MYT1L	0
MON2	10
PDXDC1	18
TNIK	18
KIF21B	19
PDS5B	0
FNBP1	7
SMG1	0
FOXM1	17
ZHX3	0
ENDOD1	13
ZSWIM8	11
NCOA6	9
NMNAT2	12
CLUAP1	15
FOXD2	1
ZNF609	1
TBC1D9B	16
GGA2	16
WAPL	9
SETX	2
EMC1	16
CAND2	15
SETD1B	2
CMTR1	16
ERP44	12
HECW1	4
UHRF1BP1L	6
SWAP70	5
RRP1B	14
MYCBP2	6
VWA8	13
FOXO1	2
AVL9	6
KDM4C	15
PPRC1	9
ERC1	12
EXPH5	15
PEG10	18
FOXO3	2
ZNF423	1
ZC3H13	10
ARHGAP26	0
TTLL5	10
SIPA1L3	0
KIF1B	6
IQSEC2	4
CDK19	7
ZBTB43	18
AKR1B1	7
MCF2L2	1
TBC1D2B	18
FSTL4	4
MRPS27	8
RAP1GAP2	18
DDN	12
SPART	6
TNRC6B	16
CUL9	15
NFASC	0
TOGARAM1	18
NPIPB3	19
TAB2	9
HIC2	18
FLG	7
ATP10B	19
CLASP2	6
CAMTA2	19
POGZ	2
COLGALT2	18
PLXND1	12
FLI1	12
ATG2A	16
GPATCH8	9
RAD54L2	6
PHF8	7
KDM6B	19
EPB41L3	5
SMC5	6
N4BP3	4
MAST2	16
FLII	5
ZZEF1	18
ANKLE2	2
DCUN1D4	5
LRCH1	1
ZC3H3	18
NACAD	1
FCHO1	1
MLANA	0
FRMD4B	18
GRAMD4	18
CIC	15
NCDN	19
CLCC1	0
SEPT6	0
TBC1D9	16
FLNA	16
WDR43	9
SNX13	4
MAPK8IP3	18
GGA3	2
MPRIP	10
NUP205	8
STAB1	16
EFR3A	6
RTF1	2
SLC35D1	18
FLNB	3
TTLL12	16
GPD1L	13
ABRAXAS2	2
METAP1	10
ZCCHC14	7
LPIN1	2
SEPT8	12
CEP68	19
PASK	19
RGL1	0
FLNC	19
RFTN1	5
DIP2A	0
LARP4B	10
RCOR1	2
PHLDB1	16
KANK1	18
FLOT2	13
UBXN4	0
CYFIP1	13
ATG4B	19
GANAB	13
FBXL7	1
MDN1	10
FAM120A	3
FAF2	2
PSME4	3
GSE1	18
ATP11B	5
FAM168A	16
PMPCA	10
ARL6IP1	10
ACSBG1	0
PLEKHM2	19
SYT11	19
MLC1	6
FLT1	4
JMJD6	14
ZC3H4	9
RRS1	2
SULF1	1
XPO6	10
PRRC2C	9
TBC1D1	0
ZFR2	4
NBEAL2	12
FBXO28	18
FLT3	7
DTX4	18
RHOBTB2	0
RRP12	18
SYNE2	13
NUP210	12
PLCL2	18
ARHGEF9	15
FLT3LG	1
VPS13A	13
SEL1L3	16
TBC1D12	18
EXOC6B	4
DNAJC9	10
SIK2	15
PLCB1	0
ARC	18
PHLPP1	2
FLT4	4
TMEM131L	7
PACS2	16
COBL	6
ANKRD28	6
PDS5A	14
ASTN2	7
BOP1	8
KIAA0556	4
RPRD2	2
ATP11A	0
MINAR1	0
OTUD3	7
ANKRD12	2
KAZN	6
MTCL1	7
SCFD1	13
DENND5A	2
DDHD2	13
FMO1	5
CAMTA1	5
PPIP5K2	8
MCF2L	5
ZC3H7B	12
EXOC7	7
ADGRL2	5
DNMBP	2
MGA	10
FMO2	13
TSPYL4	2
CAMSAP2	5
TASOR	7
CLEC16A	19
POFUT2	5
KLHL18	0
CLUH	7
NUP160	0
FMO3	12
MTUS2	0
CSTF2T	2
ADGRL3	12
KIAA1107	1
WWC1	5
AGTPBP1	13
IQCE	5
FMO4	15
FBXW11	5
SMG6	5
ANKS1A	13
MGRN1	18
BICD2	3
FMO5	0
ATMIN	3
EHBP1	13
WSCD1	19
KIF13B	7
UBR2	1
ACSL6	0
NEMP1	0
FKBP15	18
ICOSLG	4
SIN3B	18
FMOD	0
NCAPD3	13
DMXL2	0
KIAA0930	15
SATB2	6
SLC9A8	16
CUX2	1
DNAJC13	16
TUT4	19
FMR1	18
TRIM2	5
RPGRIP1L	1
MAN2B2	16
WASHC4	10
USP22	9
NEDD4L	0
SASH1	2
TBC1D30	1
TTC28	7
CLASP1	7
DPY19L1	13
SZT2	19
WDR7	1
SYNM	7
JADE2	2
VPS39	5
AFF2	4
DNAJC16	6
ESYT1	16
SYNE1	7
SMCHD1	0
DOCK9	5
PHF24	1
FN1	5
U2SURP	10
KHNYN	0
UBR4	10
SUN1	0
HAUS5	12
VPS8	16
ANGEL1	19
USP24	13
FAM189A1	4
FNBP4	2
ZNF629	18
PSD3	6
OBSL1	5
ARHGEF12	8
KIAA0895	5
LARP1	10
PPP1R13B	4
PUM2	9
ARHGEF18	18
TNS2	13
CRTC1	15
UFL1	13
RRP8	2
ICE1	2
SRGAP2	0
SMG5	7
AHCYL2	5
MAU2	18
SPECC1L	2
NCSTN	15
NUDCD3	10
SIK3	2
MED13L	6
FNTA	2
ZDHHC17	13
ECPAS	8
ADNP	9
LARS2	3
PIP5K1C	18
NCAPH	17
PPWD1	18
CTDNEP1	10
ATP13A2	13
FRAT2	2
FBXO46	18
EXOSC2	6
DICER1	10
COTL1	7
SIRT5	12
SIRT4	4
SIRT3	0
SIRT1	2
COMMD3	3
NCS1	5
ZFPM2	4
KCNH4	1
MLYCD	18
CRB1	4
FNTB	12
ITGB3BP	17
TMED3	3
TDRD7	7
GRIP1	1
SLC7A8	19
RYBP	2
TPSD1	4
AP4E1	4
GPR161	4
RHOQ	19
LINC01565	4
TARDBP	19
CELA3B	4
HARS2	6
ATP1B4	4
SLC35A3	13
SLC44A1	19
SF3B3	10
SF3B1	3
ANGPTL2	4
ABCB9	15
ABCA6	0
ABCA5	7
HEY1	18
ICMT	8
GCAT	13
CBX6	19
NPTXR	0
CBX5	17
PHF3	9
TRAM1	0
CAPN7	10
ETHE1	15
QPRT	13
BRD4	7
SEC11A	3
ISCU	16
FOLR1	12
SEC61G	8
PES1	10
TGDS	10
LEPROTL1	7
CES3	19
CBX7	19
HEY2	0
TNFRSF13B	15
HAAO	12
MACF1	3
FOLR2	16
DAAM2	19
ZFYVE26	18
RIMBP2	4
TMEM131	16
BICRAL	6
LRRC8B	0
TTC9	5
POFUT1	3
KCTD2	7
NUP188	3
SUZ12	14
SCRIB	16
SPIDR	19
MORC3	2
SLC39A14	7
MTREX	8
R3HDM1	13
FOLR3	4
RPL13A	3
KAT6B	7
CABIN1	16
SRRM2	7
ARHGAP45	12
ACAP2	6
ZNF281	2
CLCF1	2
FOS	15
NNT	3
MMD	16
PRAME	16
PIK3R5	4
TNPO3	6
ADAT1	15
OR52A1	4
SLC16A8	4
FOSB	16
SEC14L2	16
MAPK8IP2	4
RBFOX2	5
SEZ6L	4
ATP6V0A2	7
SYNGR4	4
LILRA4	15
TTC33	12
DNPEP	16
FOSL2	18
PSD4	12
CDK20	15
HYAL4	12
TSPAN12	5
TSPAN15	5
PIGN	12
WBP2	5
FPGS	3
GTPBP4	9
CLDN14	4
CHST5	4
DDAH2	5
LPAR3	4
ARL2BP	12
PADI4	12
FPR1	5
DDAH1	18
FPR2	12
CDC42EP4	2
SMUG1	19
TMEM50A	8
DDX58	19
ELP5	6
KLHDC2	11
CARHSP1	0
FPR3	4
PDSS1	6
FAM215A	1
LEMD3	2
HEBP2	5
ORC6	17
ORC3	5
OPN3	7
ACOT9	3
PATZ1	9
AMACR	16
CLEC5A	4
CORO1C	3
DAPK2	15
CD2AP	5
MKRN1	7
MKRN2	10
PHLDA3	11
ZMYND8	3
PPY2P	4
PYY2	12
SH3BP1	16
TSSK2	4
ZIM2	4
NTSR2	1
BACE1	19
RUSC1	5
CBLC	5
SPO11	1
PRND	4
BRD7P3	4
CA14	12
KPNA6	18
SSBP2	5
NUP62	14
RABGAP1	10
LRRC6	12
HSPBP1	13
LDOC1	12
LY96	18
EDC4	7
PPP1R15A	18
PLD3	15
ARFIP2	9
SSBP3	1
POLA2	17
TRIM29	7
PLXNB2	19
SLC7A11	6
LSM5	8
PLA2G15	11
ZKSCAN5	18
CEMIP2	11
STX12	16
SMPX	19
SH3BP4	7
RAB38	16
PRKD3	6
KCNE4	18
CADM1	11
GSPT2	2
GABARAPL1	19
NPAP1	4
BHMT2	5
AIPL1	4
SDF2L1	0
PPIL2	1
PITPNB	9
PISD	2
OSBP2	12
MAFF	18
IL17RA	19
FLRT3	7
FLRT2	12
FLRT1	1
FKBP8	15
BRD1	18
APOL2	7
BCL2L13	5
MTCH1	18
MTCH2	13
ALK	19
ALOX12	1
FXN	6
ABCA4	4
ALOX5	12
ALOX5AP	13
KIF4A	17
IFIT5	2
EML2	5
FTSJ1	3
LAMP5	0
NAA80	16
TFIP11	2
PANX1	18
CLDN15	0
FJX1	18
PRPF6	7
ZNF318	6
ALOX12B	0
FRK	1
CNPY4	15
ALOX15	0
RNASEH1	6
POLR2J2	15
ALOX15B	19
MTOR	15
ALPI	1
FRG1	10
FRZB	5
FSHB	4
ALPL	0
CENPI	17
FSHR	4
NR5A2	4
FTH1	5
ABL1	9
ALPP	4
ALPG	1
FTL	3
ADAM2	1
NR5A1	4
FUCA1	16
GAST	15
FUS	10
FUT1	4
FUT2	13
FUT3	5
FUT6	5
FUT7	0
FUT8	10
KDSR	7
PRR14L	1
SERHL2	0
ACKR1	13
FYB1	13
FYN	18
ZBTB38	7
FZD2	0
SLC25A30	4
IFI6	15
CERS6	16
G6PC	1
G6PD	16
YTHDF3	9
RALGAPA1	7
KCTD13	19
ASPHD1	12
EHBP1L1	12
SLC37A4	3
GAGE1	1
ZDHHC24	16
MCM9	2
LPCAT4	5
XRCC6	13
GAA	11
GAB1	1
GABBR1	15
CBARP	1
GABPA	6
GABPB1	14
GABRA1	1
GABRA2	0
GABRA3	1
GABRA4	4
GABRA5	1
SDHAP1	16
GABRA6	1
ADAM5	4
GABRB1	1
ZNF549	4
GABRB2	4
GABRB3	1
STEAP1B	0
GABRD	15
EML3	5
GABRE	16
GABRG2	1
GABRG3	4
GABRP	18
GABRR1	1
KANK3	15
SERINC5	0
ALX3	4
GABRR2	12
GAD1	19
GAD2	4
C2orf72	19
KIAA1549L	1
HYPM	4
SLC24A2	4
C22orf31	1
TBC1D22A	12
C22orf24	4
CBY1	15
SUN2	7
DSTYK	18
RASGRP3	15
RAB3GAP2	6
DGCR11	1
DGCR9	4
RAD54B	17
TMEM59L	15
CFAP45	12
CIZ1	6
FBXO7	10
FSCN2	4
PGLS	3
QPCT	16
ZNF324	18
AMBN	1
GAK	7
SLC39A6	3
GCA	13
LMOD1	5
SPDEF	5
LSM4	8
BAMBI	19
VAX2	19
RHBDD3	15
TTLL1	15
GALC	19
SAMM50	7
ATXN10	5
TNFAIP8	2
KLK5	18
NOCT	12
GALE	11
ARIH1	2
MTO1	2
DNAJB5	4
TPSG1	4
BACE2	16
FBXL2	12
TXN2	16
TMEM184B	5
B4GALNT1	1
SULT4A1	12
POU2F3	1
MGAT4C	1
NIPBL	0
RAB26	5
COG4	11
GALK1	13
METTL7A	0
ABTB2	18
ASF1A	10
MOB4	2
YIPF3	15
ANAPC13	3
PARM1	4
GALK2	1
ZNF345	4
ARMC8	10
FAM149A	12
BRMS1	7
CATSPERZ	19
PART1	7
WHRN	11
USP49	1
ABHD14A	15
PRKD2	18
GALR1	1
RPL36	10
MPC2	5
LETMD1	13
SPEF1	12
MXRA5	12
DCAF13	1
GALNS	15
TMEM186	2
ZNF473	2
GALNT1	3
ABI3BP	1
PAMR1	5
TRIM58	0
EEF1AKMT3	1
INTS7	6
RNF19A	19
RCHY1	9
AMBP	1
GALNT2	3
IFFO1	4
CCDC28A	19
OLFML2B	6
ANAPC15	8
TMEM158	4
AHCTF1	10
GALNT3	0
POT1	13
NDUFAF3	13
ALS2CL	15
NCR3	4
GALT	16
NELFB	10
HSPA12A	5
SGMS1	7
MYRIP	0
NOL11	9
ASPM	17
SOSTDC1	5
GAMT	15
CLIC4	8
NSL1	3
WWTR1	6
SAMHD1	12
FAM98A	10
TPGS2	13
NECTIN3	0
KBTBD2	2
SYF2	18
RWDD3	6
SEC31B	15
PNISR	10
KANK2	10
GAP43	0
ADGRA2	5
NUDT13	0
TMEM87A	6
C2CD2	5
GAPDH	3
SH2B1	19
UNC50	6
MMACHC	0
EGFL6	4
TIPARP	9
NECAP1	18
CHMP2B	6
DHRS7B	18
AAR2	9
NGDN	9
KRT23	18
TSKU	7
HINFP	18
SNED1	1
HIGD1A	13
REXO2	3
IBTK	10
CLIP3	1
AOC1	19
TBC1D10B	6
RNF167	16
MOXD1	12
GORASP2	6
C2CD3	15
TKFC	12
ZZZ3	9
SPATS2L	7
TENM4	0
NSMF	7
L3MBTL1	15
RPAP1	0
FAM32A	7
LRIG1	7
UPF2	10
LRP10	11
PTCD1	6
ACOT11	4
PLEKHG3	5
OSBPL3	5
SUSD5	5
ATRNL1	1
IPCEF1	6
GLCE	18
ZNF451	2
SIPA1L1	0
CHD5	4
SS18L1	2
SETBP1	6
UBXN7	0
LTN1	10
CNTNAP2	12
ZNF500	19
FAM169A	0
SLITRK5	6
PPP1R16B	19
DNM3	16
AUTS2	6
SENP6	2
RAB11FIP5	7
ANKRD17	10
GIGYF2	2
ERC2	0
APPL1	8
DECR2	16
RAI14	5
LSM14A	0
RTL8A	15
POLDIP2	3
LINC02249	4
TBC1D29P	4
ARHGEF26	0
KLK13	0
GGA1	19
HERC4	1
TOR1AIP1	3
CCDC9	1
DCAF4	1
CHTOP	9
EDRF1	2
SZRD1	13
WIPI2	18
LRIT1	4
PYGO1	19
CCDC69	16
TANC2	1
WSB1	15
LDLRAP1	16
PRPF31	12
TCTN3	16
KIF1BP	6
GAPVD1	10
TRPC4AP	3
SERBP1	3
TES	5
ZBTB20	0
LINC00588	1
TTLL3	15
IRF2BP1	19
TRAF3IP1	4
C10orf12	1
LRRC32	1
RIBC2	1
NAT9	7
ZNF337	18
ABCA12	18
NOC2L	12
RSL1D1	10
SENP3	3
GARS	10
TIPRL	0
INTS1	15
NPHP4	15
GART	13
OR1F2P	4
OR1A2	4
GAS1	18
FBXW2	6
PTPN22	19
AMD1	14
GAS2	6
GMEB2	2
SPAG8	4
PITPNC1	5
GAS6	15
OR2F1	4
OR2B6	1
GAS8	1
ARL5A	8
FBXW4P1	1
PHGDH	8
STAP1	5
B3GAT3	16
GATA1	1
TIAM2	1
FBXO2	12
FBXL6	15
FBXL5	18
FBXL4	6
LCE2B	0
GATA2	18
FAM50B	18
KLHL3	15
GATA3	19
KCNG2	1
CLEC4E	1
PTTG3P	0
CABYR	19
NKX2-8	15
GATA4	0
FBXO24	1
FBXO22	1
SLC13A4	1
FBXO9	3
GATA6	18
FBXO5	17
FBXO4	1
FBXO3	5
HIBCH	13
VPS33B	18
TINF2	7
SACS	10
PLA2G2D	16
GATM	13
IL1RAPL2	4
FGF20	1
ERAL1	10
CLDN17	4
ARFGAP3	7
ANKRD2	15
AK5	1
GALNT8	4
FGF21	15
MYCBP	13
SERGEF	15
EHF	5
GBAP1	5
NIPSNAP2	13
GBE1	5
GBP1	19
GAPDHS	19
OR7A17	4
GBP2	18
HSPB8	7
GNL3	10
FAM162A	16
GBX1	4
GBX2	4
GC	1
GCDH	13
GCG	4
GCGR	4
GCH1	7
GCHFR	5
GCK	4
GCKR	4
LHX6	12
PTPN18	6
SEZ6L2	5
NUPR1	5
PPP1R14B	8
OR10J1	4
KAT2A	16
NR6A1	4
PLEK2	16
AMELX	1
GCNT1	2
NARF	6
SLC17A5	5
CNNM4	19
CNNM3	16
CNNM1	4
HEYL	1
MYOF	5
GCNT2	12
CHIC2	2
INTS6	2
TIMM13	10
TIMM10	6
TIMM9	14
TIMM8B	3
AGO1	0
IL36RN	0
DAZAP1	8
OR12D2	4
OR11A1	4
OR10H3	4
OR10H2	1
OR10H1	4
ITGB1BP2	4
AATF	10
RGS17	5
SRPK3	19
PCOLCE2	0
OSTF1	13
GDF2	15
BSCL2	16
DUX4L8	1
GREM1	18
CKAP2	10
MRPL46	9
AMELY	4
MSTN	1
TBL2	10
GDF9	1
ELP4	13
GDF10	1
GDI1	15
OR7E24	1
GDI2	10
OR7C2	4
OR7A5	4
SEC14L3	4
OR7C1	4
BRD3OS	16
GDNF	4
GEM	18
OR2W1	1
ADGRF1	15
AMFR	12
GFAP	0
OR2J2	4
GFER	5
OR2H1	4
GFI1	0
GFPT1	13
GFRA1	5
NUFIP1	2
GFRA2	1
RPS6KC1	7
SH3YL1	16
GFRA3	12
HAVCR1	6
GGCX	15
GGT1	16
AMH	4
B4GALT1	0
GGT5	12
STEAP1	13
OPLAH	15
GH1	1
GH2	4
AMHR2	4
GHR	5
GHRH	4
GHRHR	4
GHSR	4
CBLIF	1
GIP	12
SMR3A	0
RANBP6	9
HBP1	18
GIPR	4
NBEA	12
GJA1	5
CHORDC1	10
SEC22A	0
PABPC1	3
AKAP8L	11
RNF11	16
FETUB	1
CYFIP2	16
ABL2	1
AMPD1	1
GJA3	4
DNAJC2	9
TCL6	1
USP21	6
FGF22	4
GJA4	1
TPK1	6
KCNV1	1
CNPPD1	16
BEX3	16
DNAI1	1
GJA5	4
NPTN	16
FOXD3	1
FOXB1	4
GJA8	4
MLH3	2
ATP2C1	13
ZBTB32	19
ACAD8	15
NOX1	4
SIGLEC7	4
TRMT2A	12
PKD2L2	1
UTP25	6
PELP1	0
SND1	13
GJB1	12
ANKRD1	18
NSG1	16
STAU2	12
PPA2	8
GHITM	16
GJB3	13
DAPP1	1
VPS41	16
LAMP3	15
TSPAN13	13
LYPD3	18
B9D1	5
RPUSD2	18
B3GAT1	1
UQCRQ	16
GJB5	4
ST6GALNAC4	16
CACNG5	4
CACNG4	4
KCNMB3	1
TRAPPC3	14
TAF5L	18
CLUL1	1
AMPD2	16
GK	0
CACYBP	10
EIF2AK1	13
ZBTB11	9
DMAC2L	8
FAM155B	4
BBC3	19
PDE7B	4
GK2	4
DKKL1	15
DKK4	19
DKK3	4
