Unnamed: 0	Cluster
DNASE1	7
DNASE1L1	32
DNASE1L2	22
DNASE1L3	1
DNASE2	38
DYNC1H1	41
AGL	3
DYNC1I1	38
DYNC1I2	19
DYNC1LI2	18
DNM2	15
DNMT1	40
TRDMT1	37
DNMT3A	33
DNMT3B	13
DNTT	16
DOCK1	32
DOCK2	26
DOCK3	30
DOK1	15
DXO	3
DPAGT1	45
ABAT	22
DPEP1	28
DPH2	1
DPP4	30
DPP6	27
DPT	16
DPYD	3
DPYS	30
DPYSL2	25
DPYSL3	7
AGRP	33
DR1	11
SLC26A3	22
DRD1	33
DRD2	12
DRD3	34
DRD4	7
DRD5	12
DRG2	3
JAG1	27
ARID3A	22
DRP2	20
ATN1	30
DSC1	28
DSC2	16
DSC3	47
DSCAM	37
RCAN1	1
DSG1	1
DSG2	9
AGT	8
DSG3	2
TSC22D3	18
DSP	46
EPYC	7
DSPP	37
SLC26A2	9
DTNA	24
DTNB	36
HBEGF	10
DTYMK	40
ECM2	7
DUSP1	30
DUSP2	18
DUSP3	2
DUSP4	39
DUSP5	10
DUSP6	10
DUSP7	10
AGTR1	8
DUSP8	0
DUSP9	48
DUT	40
DVL1	9
DVL2	5
DVL3	15
DYRK1A	17
AGTR2	34
TOR1A	4
E2F1	37
APLNR	26
E2F2	7
E2F3	11
E2F4	33
E2F5	8
E2F6	11
E4F1	30
GPR183	42
ECE1	9
AGXT	7
TYMP	28
ECH1	32
ECHS1	45
ECM1	46
ECT2	21
EDA	0
ABCA1	46
NR0B1	27
S1PR1	7
LPAR1	8
EDN1	34
EDN2	33
EDN3	27
EDNRA	27
AHCY	3
EDNRB	8
PHC1	4
PHC2	11
EEF1A1	14
EEF1A2	19
HIGD2A	45
KRT24	0
AGO3	46
AGO4	22
SCAMP5	12
EEF1B2	14
EEF1D	41
EEF2	19
EIF2D	3
EFNA1	5
EFNA2	20
EFNA3	16
EFNA4	31
EFNA5	3
EFNB1	4
EFNB2	1
EFNB3	33
EGF	12
CELSR3	0
CELSR2	4
MEGF6	48
MEGF8	48
MEGF9	16
EGFR	25
EGR1	46
EGR2	10
AHR	31
EGR3	5
EGR4	22
EHHADH	16
EIF1AX	25
DTX3	30
ZFC3H1	11
EEF2KMT	16
EIF2S1	11
EIF2B1	45
VSTM4	28
PAOX	48
EIF2S3	9
EPHA2	10
CT62	42
AHSG	37
EIF4A1	19
ZNF778	7
EIF4A2	19
EIF4B	17
EIF4E	8
EIF4EBP1	6
EIF4EBP2	15
EIF4G1	9
EIF4G2	19
EIF5	17
EIF5A	3
AIF1	48
ELANE	16
SERPINB1	2
ELAVL2	37
ELAVL1	45
ELAVL3	0
ELAVL4	7
ELF1	35
CADM4	48
ELF2	11
FAM76A	12
ELF3	31
A2M	3
ABCA2	0
ELF4	18
TXLNA	17
ELF5	31
ELK1	19
IBA57	48
APOBEC3A	1
APOBEC3F	22
ELK3	41
TET3	36
ELK4	28
PIKFYVE	5
ELN	16
SPRED2	27
EML1	30
EMD	47
MARK2	27
CEP112	38
FLCN	28
SAMD14	48
EMP1	31
LYRM9	27
CENPX	45
EMP2	16
EMP3	2
ADGRE1	15
ZBTB7C	34
HACD2	45
EMX1	12
PDE12	20
CTTN	9
EMX2	27
SMIM14	42
EN1	27
CRYBG1	27
EN2	42
TAPT1	20
ENDOG	45
LOC202181	7
ENG	8
ENO1	29
KHDRBS2	33
ENO2	15
ENO3	46
ENPEP	30
ENSA	9
AK1	19
SLC29A1	37
TUBB	6
R3HCC1	41
TMEM268	1
EP300	24
EPAS1	4
EPB41	20
EPB41L1	28
EPB41L2	40
EPB42	3
DMTN	32
AK2	14
STOM	43
EPHA1	3
EPHA3	3
EPHA4	27
EPHA5	34
EPHA7	30
EPHB1	20
EPHB2	3
HIPK1	24
EPHB3	18
AK4	9
EPHB4	28
EPHB6	36
EPHX1	4
EPHX2	3
STX2	16
CLN8	7
SENP5	11
EPO	20
EPOR	4
EPRS	29
EPS8	2
EPS15	8
NR2F6	11
SLC36A1	22
ERBB2	25
ERBB3	45
ERBB4	30
ERCC1	28
ERCC2	37
EREG	28
AKT1	45
EYA4	15
ERCC3	10
ERCC4	36
ERCC5	2
ERF	18
ERG	1
ERH	41
AKT2	20
ERN1	20
FBL	23
ESD	29
ESR1	42
ABCA3	3
ALAD	32
ESR2	48
ESRRA	2
ESRRB	20
ESRRG	3
ETF1	25
ETFA	47
ETFB	45
ALAS1	18
ETFDH	16
ETS1	3
ETS2	10
ETV1	1
ETV2	30
ETV3	20
ETV4	19
ETV5	46
ALAS2	3
ETV6	42
EVC	19
MECOM	3
EVI2A	36
EVPL	28
EVX1	0
ALB	7
EWSR1	45
EXT1	31
EXT2	48
EXTL1	20
EXTL2	3
EXTL3	0
EYA1	47
EYA2	31
ALCAM	19
EYA3	20
EZH1	26
EZH2	35
F2	38
F2R	32
ABCD1	48
F2RL1	2
F2RL2	34
F3	19
F5	5
F7	37
F8	47
F9	42
F10	22
ALDH1A1	2
F11	12
F12	3
F13A1	1
F13B	7
FAAH	32
FABP4	28
FABP1	16
FABP2	0
ALDH2	28
FABP3	46
FABP5	41
FABP6	30
FABP7	8
FANCA	37
FANCC	37
FANCE	16
ALDH3A1	2
ACSL1	43
ACSL3	19
ACSL4	16
FAH	48
PTK2B	33
BPTF	11
FANCG	1
ALDH1B1	3
FAP	16
FBLN1	3
FARSA	1
USP12	41
FASN	8
FAT1	39
FOLH1B	36
FAT2	22
ZCCHC24	2
UNC5B	48
FAU	19
FBLN2	16
ABCB7	8
ALDH1A3	2
FBN1	3
FBN2	28
SKA1	21
EFEMP1	3
FBP1	22
FCAR	37
FCER1A	16
USP32P2	41
MS4A2	34
FCER1G	3
FCER2	1
FCGR1A	34
FAM13C	34
MARCH8	28
HNRNPA3	8
ALDH3B1	49
JMJD1C	11
FAM171A1	8
NSUN6	22
HNRNPUL2	9
MICU2	45
FCGR2A	16
FCGR2B	7
ADGRF5	38
OARD1	9
FGD2	7
FCGR3B	1
PHACTR1	26
FCGRT	28
PXDC1	18
FKTN	9
PRPS1L1	33
TWISTNB	16
FCN1	30
CCZ1B	33
THSD7A	16
ALDH3B2	16
FCN2	7
DKFZP586I1420	18
FDFT1	6
ATXN7L1	37
FDPS	29
ADGRG3	12
TSPO2	20
KCTD20	37
SCUBE3	20
ALDH9A1	19
FDX1	46
SEMA3D	20
FDXR	39
FECH	3
FEN1	11
GPC4	32
ALDH3A2	32
FER	9
FES	26
FGA	3
FGB	3
FGD1	27
FGF1	31
FGF2	31
FGF3	33
FGF4	0
ABCD2	34
FGF5	20
FGF6	20
FGF7	30
FGF8	34
FGF9	28
FGF12	34
FGF13	43
FGF14	30
ALDOA	45
FGFR1	1
FGFR3	4
GPC5	37
FGFR2	33
FGFR4	4
FGG	3
FGL1	3
FGR	0
FH	45
FHIT	28
FHL1	30
FHL2	10
FHL3	15
VEGFD	3
CASC3	17
NID2	27
COG2	25
TFEC	27
LAMB4	20
FKBP1A	19
RRAS2	31
CLCA4	30
IKZF3	7
IKZF2	7
MRAS	20
ATF5	19
FKBP1B	32
COPZ1	29
COPG1	19
RASA3	7
PHLDA1	10
MTF2	23
HSPA4L	41
DNAJC8	14
PUF60	17
SCAF8	17
NLGN4Y	42
CEP162	38
ZNF652	2
ZFP30	42
RHOBTB3	1
COBLL1	3
RNF44	4
DLGAP4	1
RAB11FIP2	46
PPM1E	7
FRMPD1	30
DOLK	35
VASH1	48
ZNF507	20
AAK1	20
CPEB3	31
ADNP2	23
ANKRD26	37
LMTK2	20
NTNG1	20
CHSY1	11
ICK	42
ADGRL1	4
FKBP2	47
NLRP1	15
FNDC3A	1
ATG14	10
R3HDM2	43
SLITRK3	36
CNKSR2	34
FASTKD2	23
ZNF510	42
FKBP3	6
PPP6R1	15
NLGN1	16
SEC31A	45
DZIP1	47
PLEKHA6	30
ENPP4	16
INPP5F	15
MLXIP	2
TRAPPC8	43
MON1B	18
FKBP4	28
MORC2	5
ANKRD6	30
ZHX2	11
CLSTN1	19
WDR37	11
ABLIM3	3
FOXJ3	17
UBOX5	1
KHDC4	35
FKBP5	9
ZBTB1	23
ZNF365	16
BAHD1	28
DIS3	26
RPH3A	1
CEP164	0
DENND3	27
ARHGEF15	38
ALDOB	4
FOXG1	16
CARD8	22
RUFY3	2
BTBD3	5
SBNO2	31
EPN2	4
TRAK1	43
DHX30	11
SACM1L	6
FAN1	37
WDR47	18
RALY	40
KLRK1	27
MMRN1	16
NCBP2	45
CD93	3
MAPRE1	2
KIFAP3	47
MSRB2	45
MAPRE3	30
PLA2R1	34
ATF6	6
HABP4	28
SEPHS2	10
SEPHS1	13
RAB3GAP1	27
POMZP3	2
SIRT2	46
RPIA	29
ELL2	2
SCAP	32
SNW1	17
FOXF1	3
SHANK2	3
DKK1	11
KIN	35
CCT5	40
FOXF2	31
SLC4A1AP	5
P2RX2	20
TRIM32	17
SCMH1	3
FOXC1	11
FOXD1	11
TPX2	21
PAXIP1	13
AKR7A3	7
NT5C2	2
EFR3B	12
TCF25	15
NINL	4
DIP2C	31
MAST1	7
PDCD11	40
ACIN1	11
SORCS3	20
SV2C	16
MYH15	20
FOXI1	36
PCNX1	24
KDM2A	35
HMGXB3	0
CEP131	37
CEP152	16
TTC39A	4
IGSF9B	12
LIMCH1	19
RIMS1	34
ABCF1	27
ALDOC	32
FOXL1	20
WDFY3	8
DAAM1	43
MAPKBP1	46
PLCH1	27
KLHDC10	2
FOXE3	20
RAB21	4
STK38L	3
SPEN	23
FBXO21	2
GOLGA8A	19
EXOSC7	40
FAIM2	2
CNOT1	13
FOXJ1	3
SNRNP200	45
PALLD	47
TMCC1	5
PDZRN3	31
UNC13A	48
MYO16	33
KDM1A	40
RBM34	11
FOXC2	36
KDM4B	48
MAST3	22
USP33	43
DOP1A	18
SAMD4A	18
PHLPP2	27
ZNF292	11
PDZD2	0
WDTC1	19
XPO7	6
FOXE1	22
MYT1L	24
MON2	11
PDXDC1	18
TNIK	31
KIF21B	22
PDS5B	42
FNBP1	1
SMG1	42
FOXM1	21
ZHX3	16
ENDOD1	9
ZSWIM8	39
NCOA6	17
NMNAT2	3
CLUAP1	38
FOXD2	34
ZNF609	30
TBC1D9B	47
GGA2	28
WAPL	17
SETX	5
EMC1	47
CAND2	28
SETD1B	35
CMTR1	15
ERP44	32
HECW1	20
UHRF1BP1L	43
SWAP70	31
RRP1B	17
MYCBP2	8
VWA8	45
FOXO1	10
AVL9	24
KDM4C	4
PPRC1	23
ERC1	38
EXPH5	38
PEG10	31
FOXO3	11
ZNF423	30
ZC3H13	41
ARHGAP26	16
TTLL5	13
SIPA1L3	1
KIF1B	8
IQSEC2	12
CDK19	43
ZBTB43	18
AKR1B1	19
MCF2L2	34
TBC1D2B	18
FSTL4	20
MRPS27	13
RAP1GAP2	27
DDN	37
SPART	8
TNRC6B	28
CUL9	48
NFASC	31
TOGARAM1	18
NPIPB3	27
TAB2	23
HIC2	18
FLG	1
ATP10B	4
CLASP2	1
CAMTA2	0
POGZ	11
COLGALT2	24
PLXND1	3
FLI1	37
ATG2A	15
GPATCH8	17
RAD54L2	1
PHF8	5
KDM6B	0
EPB41L3	16
SMC5	8
N4BP3	33
MAST2	15
FLII	28
ZZEF1	5
ANKLE2	10
DCUN1D4	31
LRCH1	7
ZC3H3	27
NACAD	30
FCHO1	30
MLANA	1
FRMD4B	24
GRAMD4	5
CIC	0
NCDN	46
CLCC1	16
SEPT6	26
TBC1D9	28
FLNA	19
WDR43	23
SNX13	30
MAPK8IP3	18
GGA3	11
MPRIP	41
NUP205	6
STAB1	32
EFR3A	43
RTF1	11
SLC35D1	18
FLNB	43
TTLL12	19
GPD1L	45
ABRAXAS2	11
METAP1	13
ZCCHC14	5
LPIN1	11
SEPT8	28
CEP68	27
PASK	46
RGL1	27
FLNC	0
RFTN1	31
DIP2A	24
LARP4B	23
RCOR1	35
PHLDB1	15
KANK1	31
FLOT2	19
UBXN4	24
CYFIP1	32
ATG4B	4
GANAB	45
FBXL7	30
MDN1	8
FAM120A	45
FAF2	5
PSME4	43
GSE1	27
ATP11B	3
FAM168A	15
PMPCA	41
ARL6IP1	41
ACSBG1	24
PLEKHM2	46
SYT11	15
MLC1	1
FLT1	33
JMJD6	17
ZC3H4	35
RRS1	11
SULF1	30
XPO6	17
PRRC2C	23
TBC1D1	1
ZFR2	33
NBEAL2	3
FBXO28	31
FLT3	1
DTX4	27
RHOBTB2	28
RRP12	18
SYNE2	9
NUP210	26
PLCL2	18
ARHGEF9	4
FLT3LG	30
VPS13A	9
SEL1L3	47
TBC1D12	18
EXOC6B	20
DNAJC9	41
SIK2	4
PLCB1	16
ARC	27
PHLPP1	11
FLT4	12
TMEM131L	1
PACS2	28
COBL	8
ANKRD28	8
PDS5A	6
ASTN2	1
BOP1	40
KIAA0556	33
RPRD2	11
ATP11A	42
MINAR1	16
OTUD3	5
ANKRD12	11
KAZN	11
MTCL1	5
SCFD1	9
DENND5A	5
DDHD2	9
FMO1	30
CAMTA1	31
PPIP5K2	6
MCF2L	28
ZC3H7B	37
EXOC7	2
ADGRL2	16
DNMBP	11
MGA	23
FMO2	9
TSPYL4	11
CAMSAP2	30
TASOR	2
CLEC16A	46
POFUT2	28
KLHL18	24
CLUH	2
NUP160	1
FMO3	38
MTUS2	42
CSTF2T	11
ADGRL3	37
KIAA1107	30
WWC1	47
AGTPBP1	9
IQCE	28
FMO4	4
FBXW11	31
SMG6	31
ANKS1A	9
MGRN1	18
BICD2	43
FMO5	28
ATMIN	41
EHBP1	45
WSCD1	0
KIF13B	2
UBR2	42
ACSL6	42
NEMP1	1
FKBP15	27
ICOSLG	20
SIN3B	46
FMOD	42
NCAPD3	40
DMXL2	16
KIAA0930	4
SATB2	1
SLC9A8	15
CUX2	30
DNAJC13	47
TUT4	27
FMR1	5
TRIM2	30
RPGRIP1L	34
MAN2B2	47
WASHC4	41
USP22	17
NEDD4L	28
SASH1	11
TBC1D30	7
TTC28	43
CLASP1	43
DPY19L1	9
SZT2	22
WDR7	36
SYNM	19
JADE2	11
VPS39	28
AFF2	20
DNAJC16	43
ESYT1	47
SYNE1	5
SMCHD1	16
DOCK9	16
PHF24	42
FN1	31
U2SURP	17
KHNYN	28
UBR4	11
SUN1	28
HAUS5	37
VPS8	47
ANGEL1	28
USP24	9
FAM189A1	12
FNBP4	35
ZNF629	18
PSD3	8
OBSL1	28
ARHGEF12	8
KIAA0895	16
LARP1	13
PPP1R13B	33
PUM2	17
ARHGEF18	18
TNS2	47
CRTC1	0
UFL1	9
RRP8	11
ICE1	11
SRGAP2	16
SMG5	41
AHCYL2	28
MAU2	18
SPECC1L	11
NCSTN	4
NUDCD3	41
SIK3	5
MED13L	2
FNTA	2
ZDHHC17	9
ECPAS	6
ADNP	17
LARS2	40
PIP5K1C	27
NCAPH	21
PPWD1	31
CTDNEP1	11
ATP13A2	9
FRAT2	11
FBXO46	18
EXOSC2	11
DICER1	13
COTL1	2
SIRT5	38
SIRT4	33
SIRT3	1
SIRT1	10
COMMD3	45
NCS1	30
ZFPM2	30
KCNH4	7
MLYCD	5
CRB1	20
FNTB	9
ITGB3BP	40
TMED3	19
TDRD7	19
GRIP1	34
SLC7A8	27
RYBP	10
TPSD1	12
AP4E1	34
GPR161	33
RHOQ	27
LINC01565	20
TARDBP	27
CELA3B	12
HARS2	25
ATP1B4	34
SLC35A3	9
SLC44A1	27
SF3B3	13
SF3B1	41
ANGPTL2	33
ABCB9	0
ABCA6	16
ABCA5	5
HEY1	31
ICMT	29
GCAT	3
CBX6	27
NPTXR	16
CBX5	40
PHF3	35
TRAM1	16
CAPN7	43
ETHE1	4
QPRT	9
BRD4	2
SEC11A	19
ISCU	19
FOLR1	3
SEC61G	29
PES1	41
TGDS	23
LEPROTL1	1
CES3	0
CBX7	4
HEY2	16
TNFRSF13B	0
HAAO	26
MACF1	41
FOLR2	28
DAAM2	22
ZFYVE26	18
RIMBP2	33
TMEM131	15
BICRAL	11
LRRC8B	16
TTC9	16
POFUT1	45
KCTD2	2
NUP188	45
SUZ12	17
SCRIB	47
SPIDR	0
MORC3	11
SLC39A14	5
MTREX	8
R3HDM1	9
FOLR3	12
RPL13A	14
KAT6B	2
CABIN1	47
SRRM2	2
ARHGAP45	26
ACAP2	1
ZNF281	10
CLCF1	11
FOS	4
NNT	29
MMD	28
PRAME	32
PIK3R5	20
TNPO3	8
ADAT1	4
OR52A1	20
SLC16A8	20
FOSB	15
SEC14L2	28
MAPK8IP2	12
RBFOX2	4
SEZ6L	12
ATP6V0A2	41
SYNGR4	20
LILRA4	38
TTC33	3
DNPEP	15
FOSL2	18
PSD4	26
CDK20	48
HYAL4	26
TSPAN12	3
TSPAN15	28
PIGN	3
WBP2	3
FPGS	45
GTPBP4	23
CLDN14	20
CHST5	33
DDAH2	16
LPAR3	30
ARL2BP	3
PADI4	37
FPR1	16
DDAH1	31
FPR2	37
CDC42EP4	11
SMUG1	27
TMEM50A	29
DDX58	46
ELP5	1
KLHDC2	10
CARHSP1	1
FPR3	12
PDSS1	25
FAM215A	34
LEMD3	5
HEBP2	16
ORC6	8
ORC3	3
OPN3	2
ACOT9	41
PATZ1	23
AMACR	19
CLEC5A	38
CORO1C	43
DAPK2	48
CD2AP	16
MKRN1	2
MKRN2	17
PHLDA3	39
ZMYND8	43
PPY2P	20
PYY2	37
SH3BP1	15
TSSK2	20
ZIM2	33
NTSR2	7
BACE1	22
RUSC1	31
CBLC	3
SPO11	34
PRND	33
BRD7P3	33
CA14	3
KPNA6	31
SSBP2	16
NUP62	17
RABGAP1	41
LRRC6	3
HSPBP1	8
LDOC1	38
LY96	27
EDC4	2
PPP1R15A	18
PLD3	48
ARFIP2	17
SSBP3	30
POLA2	13
TRIM29	2
PLXNB2	4
SLC7A11	25
LSM5	40
PLA2G15	39
ZKSCAN5	18
CEMIP2	39
STX12	28
SMPX	46
SH3BP4	2
RAB38	47
PRKD3	1
KCNE4	5
CADM1	39
GSPT2	10
GABARAPL1	46
NPAP1	20
BHMT2	28
AIPL1	20
SDF2L1	1
PPIL2	36
PITPNB	23
PISD	5
OSBP2	26
MAFF	18
IL17RA	0
FLRT3	2
FLRT2	26
FLRT1	30
FKBP8	38
BRD1	18
APOL2	5
BCL2L13	28
MTCH1	27
MTCH2	45
ALK	0
ALOX12	7
FXN	40
ABCA4	20
ALOX5	3
ALOX5AP	3
KIF4A	21
IFIT5	5
EML2	32
FTSJ1	40
LAMP5	16
NAA80	28
TFIP11	10
PANX1	18
CLDN15	15
FJX1	18
PRPF6	2
ZNF318	24
ALOX12B	1
FRK	36
CNPY4	0
ALOX15	28
RNASEH1	1
POLR2J2	4
ALOX15B	0
MTOR	38
ALPI	36
FRG1	19
FRZB	31
FSHB	12
ALPL	16
CENPI	8
FSHR	20
NR5A2	20
FTH1	31
ABL1	35
ALPP	30
ALPG	30
FTL	19
ADAM2	7
NR5A1	33
FUCA1	47
GAST	48
FUS	13
FUT1	33
FUT2	9
FUT3	30
FUT6	30
FUT7	15
FUT8	41
KDSR	5
PRR14L	7
SERHL2	28
ACKR1	9
FYB1	9
FYN	27
ZBTB38	2
FZD2	1
SLC25A30	20
IFI6	4
CERS6	32
G6PC	30
G6PD	32
YTHDF3	35
RALGAPA1	19
KCTD13	0
ASPHD1	37
EHBP1L1	32
SLC37A4	45
GAGE1	34
ZDHHC24	49
MCM9	11
LPCAT4	16
XRCC6	8
GAA	39
GAB1	36
GABBR1	4
CBARP	36
GABPA	8
GABPB1	6
GABRA1	36
GABRA2	16
GABRA3	20
GABRA4	20
GABRA5	7
SDHAP1	46
GABRA6	36
ADAM5	20
GABRB1	7
ZNF549	20
GABRB2	20
GABRB3	36
STEAP1B	16
GABRD	48
EML3	3
GABRE	28
GABRG2	36
GABRG3	20
GABRP	31
GABRR1	34
KANK3	48
SERINC5	16
ALX3	33
GABRR2	38
GAD1	22
GAD2	30
C2orf72	0
KIAA1549L	7
HYPM	12
SLC24A2	20
C22orf31	36
TBC1D22A	26
C22orf24	12
CBY1	4
SUN2	43
DSTYK	28
RASGRP3	48
RAB3GAP2	2
DGCR11	7
DGCR9	33
RAD54B	8
TMEM59L	48
CFAP45	3
CIZ1	43
FBXO7	41
FSCN2	20
PGLS	29
QPCT	15
ZNF324	18
AMBN	7
GAK	2
SLC39A6	45
GCA	9
LMOD1	30
SPDEF	3
LSM4	6
BAMBI	46
VAX2	27
RHBDD3	4
TTLL1	48
GALC	27
SAMM50	19
ATXN10	30
TNFAIP8	2
KLK5	27
NOCT	36
GALE	39
ARIH1	11
MTO1	11
DNAJB5	33
TPSG1	20
BACE2	32
FBXL2	3
TXN2	47
TMEM184B	28
B4GALNT1	36
SULT4A1	47
POU2F3	34
MGAT4C	34
NIPBL	16
RAB26	28
COG4	47
GALK1	9
METTL7A	16
ABTB2	10
ASF1A	41
MOB4	11
YIPF3	48
ANAPC13	19
PARM1	30
GALK2	42
ZNF345	20
ARMC8	41
FAM149A	3
BRMS1	19
CATSPERZ	22
PART1	1
WHRN	46
USP49	7
ABHD14A	32
PRKD2	18
GALR1	20
RPL36	41
MPC2	3
LETMD1	45
SPEF1	3
MXRA5	3
DCAF13	7
GALNS	48
TMEM186	11
ZNF473	11
GALNT1	43
ABI3BP	42
PAMR1	30
TRIM58	42
EEF1AKMT3	31
INTS7	1
RNF19A	22
RCHY1	23
AMBP	7
GALNT2	45
IFFO1	33
CCDC28A	46
OLFML2B	1
ANAPC15	45
TMEM158	33
AHCTF1	23
GALNT3	24
POT1	8
NDUFAF3	49
ALS2CL	32
NCR3	33
GALT	28
NELFB	41
HSPA12A	28
SGMS1	2
MYRIP	16
NOL11	23
ASPM	21
SOSTDC1	16
GAMT	28
CLIC4	29
NSL1	45
WWTR1	19
SAMHD1	28
FAM98A	41
TPGS2	49
NECTIN3	16
KBTBD2	35
SYF2	5
RWDD3	8
SEC31B	28
PNISR	41
KANK2	41
GAP43	16
ADGRA2	16
NUDT13	16
TMEM87A	43
C2CD2	27
GAPDH	43
SH2B1	28
UNC50	2
MMACHC	16
EGFL6	33
TIPARP	17
NECAP1	27
CHMP2B	43
DHRS7B	18
AAR2	35
NGDN	35
KRT23	27
TSKU	41
HINFP	27
SNED1	30
HIGD1A	45
REXO2	25
IBTK	41
CLIP3	30
AOC1	4
TBC1D10B	2
RNF167	15
MOXD1	3
GORASP2	1
C2CD3	48
TKFC	38
ZZZ3	23
SPATS2L	19
TENM4	16
NSMF	19
L3MBTL1	48
RPAP1	16
FAM32A	19
LRIG1	5
UPF2	17
LRP10	39
PTCD1	1
ACOT11	33
PLEKHG3	31
OSBPL3	28
SUSD5	16
ATRNL1	34
IPCEF1	1
GLCE	24
ZNF451	10
SIPA1L1	36
CHD5	12
SS18L1	10
SETBP1	43
UBXN7	24
LTN1	13
CNTNAP2	3
ZNF500	27
FAM169A	28
SLITRK5	8
PPP1R16B	4
DNM3	47
AUTS2	8
SENP6	41
RAB11FIP5	2
ANKRD17	17
GIGYF2	11
ERC2	16
APPL1	8
DECR2	15
RAI14	30
LSM14A	42
RTL8A	30
POLDIP2	19
LINC02249	33
TBC1D29P	12
ARHGEF26	42
KLK13	1
GGA1	46
HERC4	34
TOR1AIP1	43
CCDC9	36
DCAF4	20
CHTOP	23
EDRF1	41
SZRD1	19
WIPI2	18
LRIT1	20
PYGO1	22
CCDC69	15
TANC2	30
WSB1	28
LDLRAP1	2
PRPF31	37
TCTN3	9
KIF1BP	25
GAPVD1	41
TRPC4AP	41
SERBP1	19
TES	31
ZBTB20	28
LINC00588	34
TTLL3	0
IRF2BP1	4
TRAF3IP1	12
C10orf12	34
LRRC32	7
RIBC2	36
NAT9	1
ZNF337	27
ABCA12	5
NOC2L	3
RSL1D1	25
SENP3	40
GARS	13
TIPRL	1
INTS1	4
NPHP4	48
GART	9
OR1F2P	12
OR1A2	20
GAS1	31
FBXW2	43
PTPN22	22
AMD1	17
GAS2	8
GMEB2	11
SPAG8	12
PITPNC1	31
GAS6	4
OR2F1	12
OR2B6	34
GAS8	7
ARL5A	8
FBXW4P1	30
PHGDH	40
STAP1	16
B3GAT3	32
GATA1	7
TIAM2	20
FBXO2	26
FBXL6	4
FBXL5	31
FBXL4	43
LCE2B	1
GATA2	18
FAM50B	1
KLHL3	38
GATA3	0
KCNG2	7
CLEC4E	7
PTTG3P	1
CABYR	22
NKX2-8	48
GATA4	28
FBXO24	7
FBXO22	36
SLC13A4	36
FBXO9	45
GATA6	27
FBXO5	21
FBXO4	34
FBXO3	31
HIBCH	9
VPS33B	18
TINF2	27
SACS	17
PLA2G2D	15
GATM	9
IL1RAPL2	20
FGF20	7
ERAL1	25
CLDN17	12
ARFGAP3	19
ANKRD2	48
AK5	7
GALNT8	20
FGF21	48
MYCBP	49
SERGEF	0
EHF	3
GBAP1	31
NIPSNAP2	45
GBE1	28
GBP1	27
GAPDHS	27
OR7A17	20
GBP2	5
HSPB8	5
GNL3	17
FAM162A	49
GBX1	12
GBX2	30
GC	7
GCDH	19
GCG	20
GCGR	20
GCH1	5
GCHFR	28
GCK	12
GCKR	33
LHX6	38
PTPN18	1
SEZ6L2	28
NUPR1	28
PPP1R14B	29
OR10J1	20
KAT2A	28
NR6A1	12
PLEK2	47
AMELX	34
GCNT1	11
NARF	25
SLC17A5	30
CNNM4	0
CNNM3	28
CNNM1	33
HEYL	20
MYOF	31
GCNT2	3
CHIC2	10
INTS6	35
TIMM13	13
TIMM10	25
TIMM9	17
TIMM8B	19
AGO1	16
IL36RN	28
DAZAP1	6
OR12D2	20
OR11A1	20
OR10H3	20
OR10H2	34
OR10H1	20
ITGB1BP2	33
AATF	41
RGS17	30
SRPK3	0
PCOLCE2	16
OSTF1	9
GDF2	0
BSCL2	47
DUX4L8	36
GREM1	27
CKAP2	23
MRPL46	23
AMELY	20
MSTN	34
TBL2	25
GDF9	7
ELP4	8
GDF10	36
GDI1	48
OR7E24	34
GDI2	17
OR7C2	12
OR7A5	20
SEC14L3	20
OR7C1	20
BRD3OS	3
GDNF	20
GEM	18
OR2W1	34
ADGRF1	48
AMFR	9
GFAP	36
OR2J2	20
GFER	28
OR2H1	12
GFI1	42
GFPT1	8
GFRA1	16
NUFIP1	11
GFRA2	36
RPS6KC1	2
SH3YL1	47
GFRA3	37
HAVCR1	1
GGCX	38
GGT1	28
AMH	12
B4GALT1	16
GGT5	3
STEAP1	8
OPLAH	4
GH1	7
GH2	33
AMHR2	20
GHR	3
GHRH	12
GHRHR	12
GHSR	33
CBLIF	7
GIP	37
SMR3A	42
RANBP6	35
HBP1	31
GIPR	33
NBEA	32
GJA1	30
CHORDC1	23
SEC22A	24
PABPC1	45
AKAP8L	46
RNF11	47
FETUB	7
CYFIP2	15
ABL2	7
AMPD1	7
GJA3	20
DNAJC2	23
TCL6	7
USP21	25
FGF22	12
GJA4	30
TPK1	1
KCNV1	34
CNPPD1	46
BEX3	19
DNAI1	36
GJA5	20
NPTN	15
FOXD3	34
FOXB1	20
GJA8	20
MLH3	11
ATP2C1	3
ZBTB32	22
ACAD8	28
NOX1	30
SIGLEC7	33
TRMT2A	37
PKD2L2	34
UTP25	11
PELP1	1
SND1	19
GJB1	32
ANKRD1	18
NSG1	28
STAU2	3
PPA2	6
GHITM	32
GJB3	43
DAPP1	7
VPS41	47
LAMP3	38
TSPAN13	45
LYPD3	27
B9D1	28
RPUSD2	31
B3GAT1	36
UQCRQ	49
GJB5	33
ST6GALNAC4	9
CACNG5	20
CACNG4	33
KCNMB3	36
TRAPPC3	17
TAF5L	27
CLUL1	7
AMPD2	28
GK	16
CACYBP	13
EIF2AK1	9
ZBTB11	17
DMAC2L	6
FAM155B	33
BBC3	0
PDE7B	20
GK2	33
DKKL1	0
DKK4	22
DKK3	30
DKK2	0
INPP5J	48
